investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV003846,2024-03-22,120841,SIP,1610,Uttar Pradesh,Agra,B30,46-55,Female,44.2,UPI,Verified
INV000680,2024-03-22,118635,Lumpsum,322985,Tamil Nadu,Chennai,T30,18-25,Female,4.1,Net Banking,Verified
INV000979,2024-03-22,125498,Lumpsum,398144,Karnataka,Bangalore,T30,26-35,Male,24.7,UPI,Verified
INV003139,2024-03-22,119120,SIP,480,Karnataka,Mysore,B30,36-45,Male,39.4,Mandate,Verified
INV000681,2024-03-22,119551,SIP,538,Delhi,New Delhi,T30,26-35,Male,23.4,Cheque,Verified
INV002361,2024-03-22,119095,Lumpsum,316237,Gujarat,Surat,T30,36-45,Male,59.3,Mandate,Pending
INV000460,2024-03-22,149322,SIP,14292,Delhi,Noida,T30,36-45,Male,47.1,Mandate,Verified
INV001875,2024-03-22,119095,Redemption,426344,Karnataka,Mysore,B30,56+,Female,64.4,UPI,Verified
INV002000,2024-03-22,125498,SIP,14792,Rajasthan,Jaipur,T30,36-45,Female,57.6,Cheque,Verified
INV000222,2024-03-22,120504,Redemption,152046,Maharashtra,Mumbai,T30,36-45,Male,46.7,Cheque,Pending
INV003986,2024-03-22,119094,Redemption,424741,Telangana,Hyderabad,T30,36-45,Male,44.2,Net Banking,Verified
INV003626,2024-03-22,102885,Redemption,176153,Madhya Pradesh,Indore,T30,26-35,Male,23.5,UPI,Verified
INV003671,2024-03-22,100016,Lumpsum,412976,Haryana,Gurugram,T30,36-45,Female,22.9,UPI,Verified
INV000778,2024-03-22,120504,Redemption,283479,Haryana,Faridabad,B30,26-35,Male,16.9,Cheque,Verified
INV002445,2024-03-23,102885,SIP,8052,Punjab,Chandigarh,T30,26-35,Male,9.5,UPI,Verified
INV004362,2024-03-23,102885,Redemption,252953,West Bengal,Kolkata,T30,26-35,Female,12.1,UPI,Verified
INV000418,2024-03-23,149322,SIP,17035,Rajasthan,Jaipur,T30,26-35,Female,13.6,Net Banking,Verified
INV000609,2024-03-23,102885,Lumpsum,345771,Tamil Nadu,Coimbatore,B30,18-25,Male,3.9,UPI,Verified
INV002661,2024-03-23,100016,SIP,497,West Bengal,Kolkata,T30,36-45,Male,21.6,Cheque,Verified
INV003594,2024-03-23,149324,SIP,25268,Madhya Pradesh,Indore,T30,18-25,Male,5.8,Cheque,Verified
INV000497,2024-03-23,120504,SIP,470,Madhya Pradesh,Bhopal,B30,36-45,Male,45.7,Mandate,Verified
INV003182,2024-03-23,118632,SIP,1055,Tamil Nadu,Chennai,T30,18-25,Female,4.8,Cheque,Verified
INV000826,2024-03-23,119551,SIP,17874,Madhya Pradesh,Bhopal,B30,36-45,Female,44.3,UPI,Verified
INV002809,2024-03-23,100016,SIP,8050,Uttar Pradesh,Agra,B30,36-45,Male,48.6,UPI,Pending
INV001226,2024-03-23,120841,Lumpsum,73452,West Bengal,Kolkata,T30,26-35,Female,20.4,Net Banking,Verified
INV000864,2024-03-23,119094,SIP,49204,Tamil Nadu,Chennai,T30,26-35,Female,24.9,UPI,Verified
INV004133,2024-03-23,119094,SIP,13810,Maharashtra,Nashik,B30,36-45,Male,41.6,Mandate,Verified
INV003548,2024-03-23,120844,SIP,5849,Karnataka,Bangalore,T30,26-35,Male,23.3,Mandate,Verified
INV002964,2024-03-23,118636,SIP,2395,Rajasthan,Udaipur,B30,46-55,Male,84.1,Cheque,Verified
INV003603,2024-03-23,118635,SIP,1163,Madhya Pradesh,Indore,T30,36-45,Male,52.4,Cheque,Verified
INV001790,2024-03-23,119599,SIP,433,Punjab,Chandigarh,T30,46-55,Male,15.8,Net Banking,Verified
INV004267,2024-03-23,120841,Redemption,281733,Gujarat,Surat,T30,46-55,Male,99.7,Mandate,Verified
INV004347,2024-03-23,120842,SIP,15949,West Bengal,Kolkata,T30,36-45,Male,20.5,Cheque,Verified
INV004954,2024-03-23,119598,SIP,10851,Haryana,Faridabad,B30,26-35,Female,6.6,Mandate,Verified
INV004779,2024-03-23,125498,Redemption,34399,West Bengal,Kolkata,T30,36-45,Female,41.0,Cheque,Verified
INV003789,2024-03-23,125497,SIP,1608,Rajasthan,Udaipur,B30,36-45,Male,29.9,UPI,Verified
INV002631,2024-03-23,118634,Lumpsum,64210,Uttar Pradesh,Kanpur,B30,46-55,Female,93.8,Cheque,Pending
INV004682,2024-03-23,119551,SIP,13684,Telangana,Hyderabad,T30,26-35,Female,8.7,UPI,Verified
INV001225,2024-03-23,149323,Redemption,104881,Karnataka,Mysore,B30,26-35,Male,16.5,Cheque,Verified
INV003722,2024-03-23,102886,Lumpsum,383848,Maharashtra,Nashik,B30,36-45,Female,50.8,Mandate,Verified
INV004633,2024-03-23,119551,Redemption,358459,Telangana,Hyderabad,T30,18-25,Female,4.9,Cheque,Verified
INV002040,2024-03-23,119093,Redemption,428259,Karnataka,Mysore,B30,36-45,Female,49.1,UPI,Verified
INV002735,2024-03-23,120505,SIP,4932,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,UPI,Verified
INV001514,2024-03-23,119093,Redemption,179209,Delhi,Gurugram,T30,46-55,Male,75.8,Mandate,Verified
INV000793,2024-03-23,102887,SIP,457,West Bengal,Kolkata,T30,26-35,Female,8.4,Mandate,Verified
INV000718,2024-03-23,120507,Lumpsum,349676,Delhi,Gurugram,T30,26-35,Male,10.8,Mandate,Verified
INV003157,2024-03-23,119120,SIP,7101,Maharashtra,Pune,T30,36-45,Male,44.7,UPI,Verified
INV002037,2024-03-23,102887,Redemption,176838,Delhi,New Delhi,T30,56+,Male,22.0,Mandate,Verified
INV004971,2024-03-23,101206,Lumpsum,80613,Telangana,Hyderabad,T30,26-35,Male,21.3,UPI,Verified
INV002003,2024-03-23,118632,Lumpsum,141036,Delhi,New Delhi,T30,26-35,Female,20.1,UPI,Verified
INV000192,2024-03-23,118634,SIP,2432,Haryana,Faridabad,B30,26-35,Male,24.4,Mandate,Verified
INV002566,2024-03-23,119551,SIP,1021,Uttar Pradesh,Kanpur,B30,26-35,Female,23.0,Mandate,Verified
INV002656,2024-03-23,118635,SIP,21543,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Net Banking,Verified
INV004866,2024-03-23,101206,Redemption,236440,Madhya Pradesh,Bhopal,B30,36-45,Male,14.6,UPI,Verified
INV000495,2024-03-23,118635,SIP,27404,Gujarat,Surat,T30,26-35,Female,7.6,Mandate,Verified
INV003194,2024-03-23,119092,SIP,25560,Haryana,Faridabad,B30,26-35,Female,19.5,Mandate,Verified
INV004574,2024-03-23,148569,SIP,17331,Maharashtra,Mumbai,T30,36-45,Male,54.3,Mandate,Verified
INV001564,2024-03-23,102887,SIP,2076,Haryana,Faridabad,B30,46-55,Male,43.2,Cheque,Verified
INV001164,2024-03-23,149323,Redemption,291706,Punjab,Chandigarh,T30,36-45,Male,54.4,Mandate,Pending
INV001856,2024-03-23,118632,SIP,10395,Delhi,New Delhi,T30,36-45,Female,43.5,Net Banking,Verified
INV003589,2024-03-23,100033,Lumpsum,136767,Maharashtra,Nashik,B30,26-35,Female,11.4,Mandate,Verified
INV003832,2024-03-23,125498,Redemption,62065,Karnataka,Mysore,B30,46-55,Male,34.4,Mandate,Verified
INV000532,2024-03-23,148567,Lumpsum,173452,Madhya Pradesh,Bhopal,B30,26-35,Male,9.0,Mandate,Verified
INV002429,2024-03-23,101206,SIP,828,Rajasthan,Udaipur,B30,26-35,Male,11.2,Net Banking,Verified
INV002627,2024-03-23,119551,SIP,7864,West Bengal,Kolkata,T30,26-35,Male,19.0,UPI,Verified
INV000989,2024-03-23,119551,SIP,7835,Gujarat,Surat,T30,36-45,Male,16.1,Mandate,Verified
INV003771,2024-03-23,100016,SIP,2511,Telangana,Hyderabad,T30,46-55,Male,47.6,UPI,Pending
INV004128,2024-03-23,118633,Lumpsum,324099,Haryana,Faridabad,B30,18-25,Male,3.3,Mandate,Verified
INV000252,2024-03-23,120842,SIP,49161,Gujarat,Surat,T30,46-55,Female,24.4,Mandate,Verified
INV004257,2024-03-23,125498,Redemption,257046,Telangana,Hyderabad,T30,36-45,Male,22.0,UPI,Verified
INV003741,2024-03-23,120503,Lumpsum,476194,Madhya Pradesh,Bhopal,B30,36-45,Male,30.3,Net Banking,Verified
INV003635,2024-03-23,119094,SIP,1051,West Bengal,Kolkata,T30,56+,Female,55.1,Net Banking,Verified
INV000648,2024-03-23,149323,SIP,2070,Uttar Pradesh,Kanpur,B30,18-25,Female,5.8,Cheque,Verified
INV002357,2024-03-23,119598,SIP,6764,Delhi,Gurugram,T30,26-35,Male,7.8,Cheque,Verified
INV002262,2024-03-23,120841,SIP,3328,Rajasthan,Udaipur,B30,26-35,Male,8.2,Cheque,Verified
INV000139,2024-03-24,101206,SIP,6583,Punjab,Chandigarh,T30,18-25,Female,7.6,UPI,Pending
INV001845,2024-03-24,125498,SIP,12343,Uttar Pradesh,Agra,B30,26-35,Female,14.8,UPI,Verified
INV004980,2024-03-24,119094,Redemption,196893,Punjab,Amritsar,B30,36-45,Female,36.6,Net Banking,Pending
INV001123,2024-03-24,149322,SIP,52803,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,UPI,Verified
INV004206,2024-03-24,125498,Lumpsum,249193,Maharashtra,Pune,T30,26-35,Female,20.9,UPI,Pending
INV004091,2024-03-24,120842,SIP,1654,Tamil Nadu,Chennai,T30,26-35,Male,7.2,UPI,Verified
INV003389,2024-03-24,118635,Lumpsum,78476,Telangana,Hyderabad,T30,26-35,Male,22.3,Cheque,Verified
INV004091,2024-03-24,119092,SIP,2198,Tamil Nadu,Chennai,T30,26-35,Male,7.2,Net Banking,Verified
INV004264,2024-03-24,120842,Lumpsum,497710,Gujarat,Ahmedabad,T30,36-45,Female,45.2,Net Banking,Verified
INV003405,2024-03-24,149322,Redemption,511756,Rajasthan,Jaipur,T30,26-35,Male,11.5,Mandate,Verified
INV004607,2024-03-24,148569,SIP,2369,Telangana,Hyderabad,T30,26-35,Female,7.0,Cheque,Verified
INV004541,2024-03-24,120505,SIP,2645,Madhya Pradesh,Indore,T30,26-35,Female,9.6,Net Banking,Verified
INV001221,2024-03-24,101207,Lumpsum,488421,Delhi,New Delhi,T30,26-35,Female,22.4,UPI,Verified
INV004621,2024-03-24,148568,SIP,7874,Punjab,Amritsar,B30,36-45,Female,16.9,UPI,Verified
INV001442,2024-03-24,100033,SIP,427,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,UPI,Verified
INV000536,2024-03-24,149323,SIP,11715,Delhi,New Delhi,T30,36-45,Female,29.6,Cheque,Verified
INV004256,2024-03-24,149324,SIP,6967,Karnataka,Mysore,B30,26-35,Male,22.3,Net Banking,Verified
INV002583,2024-03-24,100025,SIP,2355,Gujarat,Ahmedabad,T30,46-55,Male,48.5,Net Banking,Verified
INV003475,2024-03-24,118632,SIP,8404,Telangana,Hyderabad,T30,26-35,Male,20.7,Cheque,Verified
INV001257,2024-03-24,119095,SIP,6056,Punjab,Chandigarh,T30,26-35,Female,6.3,UPI,Verified
INV002302,2024-03-24,120841,Lumpsum,342425,West Bengal,Kolkata,T30,26-35,Male,10.1,Net Banking,Pending
INV004392,2024-03-24,120507,Lumpsum,418784,West Bengal,Kolkata,T30,18-25,Male,6.7,Net Banking,Verified
INV003050,2024-03-24,119092,Lumpsum,487676,Maharashtra,Mumbai,T30,18-25,Male,7.2,Cheque,Verified
INV003244,2024-03-24,148567,SIP,8011,Telangana,Hyderabad,T30,26-35,Female,21.1,Cheque,Verified
INV002350,2024-03-24,120506,Lumpsum,532670,Tamil Nadu,Chennai,T30,26-35,Male,23.0,Cheque,Verified
INV002772,2024-03-24,119599,Lumpsum,142403,Haryana,Faridabad,B30,26-35,Male,14.7,Mandate,Verified
INV004163,2024-03-24,119094,SIP,16925,Uttar Pradesh,Agra,B30,46-55,Male,96.4,Cheque,Verified
INV001077,2024-03-24,119093,Lumpsum,243925,Uttar Pradesh,Lucknow,T30,26-35,Male,6.4,Mandate,Verified
INV003082,2024-03-24,100033,SIP,12935,Telangana,Hyderabad,T30,26-35,Male,18.7,Net Banking,Verified
INV003677,2024-03-24,118634,Lumpsum,270055,Gujarat,Ahmedabad,T30,36-45,Female,23.8,Cheque,Verified
INV001402,2024-03-24,102887,Redemption,201563,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Mandate,Pending
INV002277,2024-03-24,119092,SIP,590,Haryana,Gurugram,T30,26-35,Female,10.3,Cheque,Verified
INV004463,2024-03-24,120844,Lumpsum,249638,Karnataka,Bangalore,T30,26-35,Female,16.1,Cheque,Verified
INV001073,2024-03-24,100016,SIP,1636,West Bengal,Kolkata,T30,36-45,Female,25.1,Cheque,Verified
INV000072,2024-03-24,118636,SIP,870,Gujarat,Ahmedabad,T30,18-25,Female,6.4,Mandate,Verified
INV003524,2024-03-24,120842,SIP,3173,Telangana,Hyderabad,T30,36-45,Male,12.5,UPI,Verified
INV001046,2024-03-24,119551,Lumpsum,378428,Delhi,Noida,T30,26-35,Male,14.9,Cheque,Pending
INV004447,2024-03-24,120504,SIP,2090,West Bengal,Kolkata,T30,36-45,Female,53.4,Cheque,Verified
INV001715,2024-03-24,120507,SIP,563,Gujarat,Surat,T30,18-25,Male,7.7,Net Banking,Verified
INV003780,2024-03-24,149324,SIP,5346,Haryana,Faridabad,B30,26-35,Male,10.1,Net Banking,Verified
INV001073,2024-03-24,120506,SIP,804,West Bengal,Kolkata,T30,36-45,Female,25.1,UPI,Verified
INV000556,2024-03-24,119093,SIP,56730,Rajasthan,Udaipur,B30,18-25,Male,7.2,UPI,Pending
INV001092,2024-03-24,149322,SIP,5805,Haryana,Gurugram,T30,26-35,Male,14.9,Cheque,Verified
INV001342,2024-03-24,148567,Lumpsum,88622,West Bengal,Kolkata,T30,26-35,Female,15.5,Net Banking,Verified
INV001638,2024-03-24,118634,SIP,3494,West Bengal,Kolkata,T30,36-45,Female,15.8,Cheque,Pending
INV001635,2024-03-24,120842,Redemption,120684,Tamil Nadu,Chennai,T30,26-35,Male,18.6,Cheque,Verified
INV002098,2024-03-24,120841,Redemption,54380,Gujarat,Ahmedabad,T30,26-35,Male,15.6,Net Banking,Verified
INV001093,2024-03-24,101208,Redemption,496499,West Bengal,Kolkata,T30,46-55,Female,65.2,Cheque,Verified
INV004579,2024-03-24,101207,SIP,863,Rajasthan,Jaipur,T30,26-35,Male,18.7,Mandate,Verified
INV003901,2024-03-24,118634,SIP,3014,Delhi,Gurugram,T30,46-55,Male,45.4,Mandate,Verified
INV001077,2024-03-24,119093,SIP,25670,Uttar Pradesh,Lucknow,T30,26-35,Male,6.4,UPI,Verified
INV004534,2024-03-24,120503,Redemption,116921,Maharashtra,Nashik,B30,26-35,Male,8.8,Cheque,Verified
INV004449,2024-03-24,101206,SIP,5553,Maharashtra,Pune,T30,36-45,Male,16.6,UPI,Verified
INV002699,2024-03-24,119552,SIP,13035,Gujarat,Surat,T30,18-25,Female,6.1,Net Banking,Verified
INV002381,2024-03-24,101207,SIP,13184,Karnataka,Mysore,B30,36-45,Male,23.1,Cheque,Verified
INV001740,2024-03-24,119094,SIP,8616,Uttar Pradesh,Kanpur,B30,36-45,Female,53.9,Net Banking,Verified
INV004911,2024-03-24,120507,Redemption,168290,West Bengal,Kolkata,T30,26-35,Female,9.4,Net Banking,Verified
INV002018,2024-03-24,125498,SIP,4809,Uttar Pradesh,Agra,B30,26-35,Female,18.0,Cheque,Verified
INV003762,2024-03-25,148569,Lumpsum,33274,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified
INV002407,2024-03-25,119092,Redemption,465537,West Bengal,Kolkata,T30,36-45,Male,35.9,Mandate,Verified
INV004279,2024-03-25,101207,SIP,7544,Gujarat,Ahmedabad,T30,36-45,Male,35.7,Cheque,Verified
INV001711,2024-03-25,148568,SIP,2082,Madhya Pradesh,Bhopal,B30,46-55,Male,99.0,Cheque,Verified
INV004078,2024-03-25,100025,SIP,9976,Delhi,Noida,T30,18-25,Male,3.8,UPI,Verified
INV004079,2024-03-25,149324,SIP,48043,Karnataka,Bangalore,T30,36-45,Female,57.2,Cheque,Verified
INV004890,2024-03-25,102885,SIP,5562,Telangana,Hyderabad,T30,18-25,Female,5.8,Cheque,Verified
INV004631,2024-03-25,120843,SIP,5135,Tamil Nadu,Chennai,T30,36-45,Female,20.2,UPI,Verified
INV003117,2024-03-25,102886,SIP,25785,Tamil Nadu,Chennai,T30,18-25,Female,6.7,Net Banking,Verified
INV000122,2024-03-25,119551,SIP,46110,Madhya Pradesh,Bhopal,B30,36-45,Male,50.0,UPI,Verified
INV004116,2024-03-25,118633,SIP,27635,Gujarat,Ahmedabad,T30,36-45,Male,59.4,Cheque,Verified
INV002668,2024-03-25,119551,Lumpsum,142626,Delhi,Gurugram,T30,26-35,Male,9.8,Cheque,Verified
INV003409,2024-03-25,118632,SIP,43864,Karnataka,Mysore,B30,46-55,Male,44.2,Mandate,Verified
INV000623,2024-03-25,119092,Lumpsum,125211,Tamil Nadu,Chennai,T30,46-55,Male,48.9,Cheque,Verified
INV003710,2024-03-25,120844,SIP,10319,Rajasthan,Udaipur,B30,26-35,Male,19.6,Net Banking,Verified
INV003695,2024-03-25,102885,Redemption,354367,Karnataka,Bangalore,T30,36-45,Male,31.0,Cheque,Pending
INV001490,2024-03-25,118634,Lumpsum,35777,Uttar Pradesh,Kanpur,B30,36-45,Female,43.8,Cheque,Verified
INV000511,2024-03-25,149322,SIP,3145,Punjab,Chandigarh,T30,46-55,Male,88.7,UPI,Verified
INV004305,2024-03-25,119094,Lumpsum,443071,Telangana,Hyderabad,T30,36-45,Female,30.1,Mandate,Verified
INV003947,2024-03-25,102885,Redemption,309290,Delhi,Noida,T30,26-35,Male,12.9,Cheque,Pending
INV003570,2024-03-25,101206,SIP,10002,Delhi,New Delhi,T30,26-35,Male,12.3,Net Banking,Verified
INV004875,2024-03-25,120843,Redemption,60836,West Bengal,Kolkata,T30,26-35,Male,25.0,Net Banking,Verified
INV000040,2024-03-25,119094,Lumpsum,236631,Karnataka,Mysore,B30,26-35,Male,14.7,UPI,Verified
INV001724,2024-03-25,119094,Redemption,546722,Madhya Pradesh,Indore,T30,26-35,Female,11.9,Cheque,Verified
INV002177,2024-03-25,118634,Redemption,213979,Haryana,Gurugram,T30,26-35,Male,13.2,Cheque,Verified
INV004137,2024-03-25,119095,SIP,47835,West Bengal,Kolkata,T30,18-25,Female,6.2,Net Banking,Verified
INV003192,2024-03-25,119095,Lumpsum,164734,Uttar Pradesh,Lucknow,T30,26-35,Male,22.2,Net Banking,Verified
INV001940,2024-03-25,120503,Redemption,367264,Delhi,New Delhi,T30,36-45,Male,28.4,UPI,Verified
INV002286,2024-03-25,100025,SIP,9852,Tamil Nadu,Coimbatore,B30,18-25,Male,5.9,UPI,Verified
INV001816,2024-03-25,101206,Lumpsum,123568,Telangana,Hyderabad,T30,26-35,Male,9.0,Mandate,Verified
INV003808,2024-03-25,119551,Redemption,125121,Madhya Pradesh,Bhopal,B30,46-55,Female,62.5,Net Banking,Verified
INV001689,2024-03-25,118636,SIP,5667,Haryana,Faridabad,B30,36-45,Male,40.4,Net Banking,Verified
INV002987,2024-03-25,120504,Lumpsum,429063,West Bengal,Kolkata,T30,18-25,Male,4.4,Cheque,Verified
INV000612,2024-03-25,119598,SIP,3254,Punjab,Amritsar,B30,18-25,Male,6.3,Mandate,Verified
INV000906,2024-03-25,119552,SIP,8824,Maharashtra,Mumbai,T30,26-35,Male,20.7,Net Banking,Verified
INV001921,2024-03-25,120503,SIP,1056,Gujarat,Surat,T30,26-35,Female,13.5,Net Banking,Verified
INV003434,2024-03-25,100016,SIP,490,Gujarat,Surat,T30,18-25,Male,5.9,UPI,Verified
INV004240,2024-03-25,125497,SIP,2947,Maharashtra,Mumbai,T30,18-25,Male,7.1,UPI,Verified
INV004124,2024-03-25,119552,Redemption,406060,Maharashtra,Nashik,B30,56+,Male,76.4,UPI,Verified
INV002689,2024-03-25,118636,Redemption,328185,Madhya Pradesh,Bhopal,B30,26-35,Male,7.4,Net Banking,Verified
INV000463,2024-03-25,118635,Redemption,48688,Gujarat,Ahmedabad,T30,26-35,Male,8.9,Mandate,Verified
INV002494,2024-03-25,101206,SIP,8822,Delhi,Noida,T30,46-55,Male,40.0,Net Banking,Verified
INV002485,2024-03-25,120503,SIP,1116,Karnataka,Mysore,B30,46-55,Female,70.2,Net Banking,Verified
INV003842,2024-03-25,149322,Redemption,380282,Maharashtra,Pune,T30,36-45,Male,34.3,Net Banking,Verified
INV004384,2024-03-25,149324,SIP,52661,Delhi,Noida,T30,26-35,Male,12.1,Net Banking,Verified
INV001583,2024-03-25,120504,Redemption,283134,Delhi,Gurugram,T30,18-25,Male,3.1,Cheque,Verified
INV000278,2024-03-25,118636,SIP,599,Rajasthan,Jaipur,T30,26-35,Male,22.1,UPI,Verified
INV000546,2024-03-25,119094,Redemption,286934,Karnataka,Mysore,B30,26-35,Male,9.5,Mandate,Verified
INV000384,2024-03-25,120842,Redemption,139035,Tamil Nadu,Coimbatore,B30,18-25,Female,6.5,Cheque,Verified
INV000236,2024-03-25,118636,SIP,17905,Karnataka,Bangalore,T30,36-45,Male,26.2,Net Banking,Verified
INV003102,2024-03-25,120505,SIP,11874,Maharashtra,Pune,T30,18-25,Male,4.3,Mandate,Verified
INV000393,2024-03-25,148567,Lumpsum,167086,Maharashtra,Mumbai,T30,36-45,Male,53.1,Cheque,Verified
INV004024,2024-03-25,101207,SIP,540,Telangana,Hyderabad,T30,36-45,Male,23.1,Cheque,Verified
INV001576,2024-03-25,149324,Redemption,445230,Delhi,Noida,T30,46-55,Female,46.5,UPI,Verified
INV003622,2024-03-25,120505,SIP,22445,Telangana,Hyderabad,T30,26-35,Female,11.3,Mandate,Verified
INV001834,2024-03-25,120506,Redemption,271976,Gujarat,Ahmedabad,T30,26-35,Male,11.4,UPI,Verified
INV003065,2024-03-25,119599,SIP,24932,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,UPI,Verified
INV000585,2024-03-25,118632,Lumpsum,177339,Telangana,Hyderabad,T30,46-55,Female,47.0,Cheque,Verified
INV004407,2024-03-25,119093,SIP,947,Punjab,Chandigarh,T30,18-25,Male,7.7,Mandate,Verified
INV002188,2024-03-25,100016,Lumpsum,138732,Rajasthan,Jaipur,T30,26-35,Male,19.1,Cheque,Verified
INV004706,2024-03-25,119598,Redemption,386414,Punjab,Chandigarh,T30,56+,Male,11.1,Net Banking,Pending
INV001378,2024-03-25,125498,Lumpsum,66781,Delhi,Noida,T30,36-45,Male,21.1,Cheque,Verified
INV001351,2024-03-25,119599,Lumpsum,35299,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,UPI,Verified
INV001834,2024-03-25,101207,Redemption,58222,Gujarat,Ahmedabad,T30,26-35,Male,11.4,Cheque,Verified
INV000875,2024-03-25,120503,Redemption,402660,Gujarat,Surat,T30,46-55,Female,71.8,Net Banking,Verified
INV003301,2024-03-26,120503,SIP,7801,Rajasthan,Udaipur,B30,26-35,Male,14.2,UPI,Verified
INV001440,2024-03-26,120506,Lumpsum,370105,West Bengal,Kolkata,T30,26-35,Male,11.3,Net Banking,Verified
INV001744,2024-03-26,119120,SIP,2369,Karnataka,Mysore,B30,26-35,Male,15.9,Mandate,Verified
INV003906,2024-03-26,118633,SIP,28905,Haryana,Faridabad,B30,36-45,Male,39.7,Mandate,Verified
INV000204,2024-03-26,101208,Lumpsum,340212,Punjab,Chandigarh,T30,36-45,Male,17.7,Net Banking,Verified
INV001706,2024-03-26,149324,SIP,27774,West Bengal,Kolkata,T30,26-35,Male,14.2,Cheque,Pending
INV003554,2024-03-26,120843,SIP,7161,Rajasthan,Jaipur,T30,26-35,Female,15.6,Net Banking,Verified
INV003772,2024-03-26,102885,SIP,1909,Punjab,Amritsar,B30,18-25,Female,6.8,Cheque,Verified
INV001298,2024-03-26,149324,Lumpsum,303631,Delhi,Gurugram,T30,26-35,Female,24.4,UPI,Verified
INV004640,2024-03-26,100016,SIP,567,Telangana,Hyderabad,T30,36-45,Male,46.5,Net Banking,Verified
INV000460,2024-03-26,119551,Redemption,327258,Delhi,Noida,T30,36-45,Male,47.1,UPI,Verified
INV000128,2024-03-26,100025,Redemption,296030,Rajasthan,Jaipur,T30,36-45,Female,50.9,Mandate,Verified
INV001289,2024-03-26,119598,SIP,54277,Telangana,Hyderabad,T30,36-45,Male,31.3,UPI,Verified
INV002518,2024-03-26,125498,SIP,5614,Karnataka,Bangalore,T30,36-45,Male,39.4,Mandate,Verified
INV001370,2024-03-26,120507,SIP,415,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Mandate,Pending
INV003373,2024-03-26,102887,Lumpsum,295159,Gujarat,Surat,T30,56+,Male,62.9,Net Banking,Verified
INV003065,2024-03-26,119120,Lumpsum,165838,Uttar Pradesh,Kanpur,B30,46-55,Male,27.9,UPI,Verified
INV002664,2024-03-26,101206,SIP,1177,Karnataka,Bangalore,T30,26-35,Male,17.3,UPI,Verified
INV001070,2024-03-26,120507,Lumpsum,234680,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,UPI,Pending
INV003028,2024-03-26,119094,Redemption,74858,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Net Banking,Verified
INV003853,2024-03-26,119094,SIP,15401,Tamil Nadu,Coimbatore,B30,26-35,Male,16.1,Cheque,Verified
INV002590,2024-03-26,120504,SIP,6266,West Bengal,Kolkata,T30,36-45,Male,45.1,UPI,Verified
INV000964,2024-03-26,118634,Redemption,101125,Haryana,Faridabad,B30,26-35,Male,6.7,Net Banking,Verified
INV004131,2024-03-26,120842,SIP,2206,Uttar Pradesh,Kanpur,B30,26-35,Male,10.3,Cheque,Verified
INV002798,2024-03-26,119092,Lumpsum,378691,Tamil Nadu,Coimbatore,B30,26-35,Female,24.5,Mandate,Verified
INV003536,2024-03-26,118635,Lumpsum,86348,Maharashtra,Nashik,B30,36-45,Male,36.9,UPI,Verified
INV003633,2024-03-26,119551,SIP,54884,Madhya Pradesh,Bhopal,B30,26-35,Male,11.8,Cheque,Verified
INV001481,2024-03-26,120505,SIP,6910,Telangana,Hyderabad,T30,26-35,Male,23.4,Cheque,Verified
INV003213,2024-03-26,101206,SIP,4965,Uttar Pradesh,Lucknow,T30,26-35,Male,21.3,UPI,Verified
INV004967,2024-03-26,100033,SIP,1684,Telangana,Hyderabad,T30,26-35,Male,14.3,UPI,Verified
INV003700,2024-03-26,120503,SIP,3322,Maharashtra,Nashik,B30,46-55,Male,42.6,Cheque,Verified
INV002828,2024-03-26,118634,Lumpsum,478764,West Bengal,Kolkata,T30,26-35,Male,21.8,Net Banking,Verified
INV000644,2024-03-26,118632,SIP,498,West Bengal,Kolkata,T30,26-35,Male,9.1,Cheque,Verified
INV002280,2024-03-26,148567,SIP,887,Karnataka,Mysore,B30,18-25,Male,3.5,Mandate,Verified
INV002402,2024-03-26,119551,Redemption,15355,Uttar Pradesh,Lucknow,T30,46-55,Male,55.5,Cheque,Verified
